time_ms,iTOW,connected,hasFix,sats,lat_deg,lon_deg,alt_m,speed_kph,velN_mps,velE_mps,velD_mps,gX,gY,gZ,rollRate_dps,pitchRate_dps,yawRate_dps,yaw_deg,pitch_deg,lean_deg,can_valid,can_rpm,can_gear,can_speed,can_neutral,can_clutch,can_brake_switch,can_coolant_temp,can_throttle_demand_pct,can_throttle_actual_raw,can_rear_motion_raw,can_shift_event_raw,can_att_174_raw,can_att_178_raw,can_att_17c_raw
12081,6120,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0400,0.0310,0.9990,-3.18,0.83,0.49,0.000,-2.293,2.930,1,0,0,0.0,1,0,1,64.0,0.0,108,0,0,-36,18046
12191,6240,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0400,0.0310,0.9990,-3.01,0.82,0.47,0.000,-2.293,2.874,1,0,0,0.0,1,0,1,64.0,0.0,108,0,0,-36,18046
12257,219935482,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0400,0.0310,0.9990,-2.95,0.82,0.47,0.000,-2.293,2.862,1,0,0,0.0,1,0,1,64.0,0.0,108,0,0,6,10366
12346,219935600,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0410,0.0330,0.9990,-2.94,0.82,0.46,0.000,-2.350,2.835,1,0,0,0.0,1,0,1,64.0,0.0,108,0,0,6,10366
12409,219935640,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0400,0.0330,0.9990,-2.94,0.83,0.47,0.000,-2.293,2.826,1,0,0,0.0,1,0,1,64.0,0.0,109,0,0,6,10366
12499,219935760,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0400,0.0320,0.9990,-2.98,0.83,0.48,0.000,-2.293,2.796,1,0,0,0.0,1,0,1,64.0,0.0,109,0,0,6,6526
12562,219935800,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0400,0.0320,0.9990,-2.99,0.83,0.48,0.000,-2.293,2.785,1,0,0,0.0,1,0,1,64.0,0.0,109,0,0,-6,11646
12652,219935880,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0400,0.0350,0.9990,-3.04,0.83,0.47,0.000,-2.293,2.765,1,0,0,0.0,1,0,1,64.0,0.0,109,0,0,-28,-3970
12714,219935960,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0400,0.0360,0.9990,-3.19,0.82,0.49,0.000,-2.293,2.741,1,0,0,0.0,1,0,1,64.0,0.0,109,0,0,-28,-3970
12804,219936040,1,0,0,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0.000,0.0400,0.0400,0.9980,-3.46,0.83,0.51,0.000,-2.295,2.706,1,0,0,0.0,1,0,1,64.0,0.0,109,0,0,-50,-15234
